node_ids timestamps population
1 554342.7937027157 EUS_aff_virt
1 555250.5800849859 EUS_aff_virt
1 555582.0830609743 EUS_aff_virt
1 585133.9425556452 EUS_aff_virt
1 585988.03137798 EUS_aff_virt
1 591882.3289741096 EUS_aff_virt
1 596640.5338023922 EUS_aff_virt
2 16449.442991726424 EUS_aff_virt
2 17963.818408109088 EUS_aff_virt
2 18483.758919882657 EUS_aff_virt
2 23656.434798866114 EUS_aff_virt
2 24206.35506361477 EUS_aff_virt
2 28020.54452898116 EUS_aff_virt
2 33114.39222081667 EUS_aff_virt
2 48462.58438040395 EUS_aff_virt
2 54273.578692318486 EUS_aff_virt
2 73406.28460437534 EUS_aff_virt
2 82985.0784349148 EUS_aff_virt
2 83283.81499666566 EUS_aff_virt
2 88093.86580443292 EUS_aff_virt
2 92276.63714792558 EUS_aff_virt
2 93631.90511999786 EUS_aff_virt
2 115329.87034876413 EUS_aff_virt
2 115333.01601203316 EUS_aff_virt
2 136241.39355122435 EUS_aff_virt
2 145347.0834995016 EUS_aff_virt
2 150792.99505973575 EUS_aff_virt
2 164747.95569942292 EUS_aff_virt
2 195489.69575020648 EUS_aff_virt
2 214302.7347413645 EUS_aff_virt
2 214663.0533346169 EUS_aff_virt
2 218166.78402327996 EUS_aff_virt
2 240616.26894198818 EUS_aff_virt
2 258998.24305817272 EUS_aff_virt
2 259856.32061709024 EUS_aff_virt
2 271853.35422145686 EUS_aff_virt
2 281443.14727137465 EUS_aff_virt
2 289208.4294204233 EUS_aff_virt
2 302735.5205470817 EUS_aff_virt
2 306045.0167281959 EUS_aff_virt
2 310437.7545848717 EUS_aff_virt
2 315559.2948426513 EUS_aff_virt
2 330084.19475902984 EUS_aff_virt
2 331350.63321611274 EUS_aff_virt
2 337525.32776648947 EUS_aff_virt
2 340579.3797366491 EUS_aff_virt
2 346968.4576749553 EUS_aff_virt
2 347680.3642336039 EUS_aff_virt
2 352705.0659692501 EUS_aff_virt
2 356174.58666297665 EUS_aff_virt
2 364825.8636512484 EUS_aff_virt
2 368661.04861576145 EUS_aff_virt
2 376473.12608971616 EUS_aff_virt
2 379945.42454229476 EUS_aff_virt
2 395632.20050612977 EUS_aff_virt
2 395875.71325815894 EUS_aff_virt
2 413762.1101126997 EUS_aff_virt
2 419816.695989806 EUS_aff_virt
2 423432.27534478414 EUS_aff_virt
2 431859.4496602481 EUS_aff_virt
2 446489.16061802715 EUS_aff_virt
2 449132.5159316425 EUS_aff_virt
2 472777.6130527429 EUS_aff_virt
2 476975.0126147194 EUS_aff_virt
2 478413.8544848855 EUS_aff_virt
2 483470.2457422455 EUS_aff_virt
2 494434.83360729564 EUS_aff_virt
2 509369.61828162684 EUS_aff_virt
2 540635.0702463103 EUS_aff_virt
2 551183.4065109286 EUS_aff_virt
2 560183.5373610362 EUS_aff_virt
2 560598.9150507792 EUS_aff_virt
2 571069.1672015644 EUS_aff_virt
3 698.3986782025312 EUS_aff_virt
3 6996.006809859628 EUS_aff_virt
3 42838.35113758284 EUS_aff_virt
3 43071.07212353269 EUS_aff_virt
3 46328.31092772329 EUS_aff_virt
3 61251.04872783216 EUS_aff_virt
3 73307.56271570484 EUS_aff_virt
3 78455.31912842371 EUS_aff_virt
3 84481.47649709655 EUS_aff_virt
3 84618.18609276552 EUS_aff_virt
3 87485.98592054275 EUS_aff_virt
3 105781.67139099922 EUS_aff_virt
3 118399.72980233179 EUS_aff_virt
3 119629.88456219736 EUS_aff_virt
3 126714.24591642497 EUS_aff_virt
3 137257.68145837076 EUS_aff_virt
3 177965.99441119656 EUS_aff_virt
3 197198.62353795057 EUS_aff_virt
3 201448.12638627389 EUS_aff_virt
3 210194.91378416258 EUS_aff_virt
3 223336.34516942463 EUS_aff_virt
3 229325.76536129392 EUS_aff_virt
3 230744.29672424254 EUS_aff_virt
3 237151.06468632974 EUS_aff_virt
3 246340.12584540367 EUS_aff_virt
3 256205.71000753052 EUS_aff_virt
3 282485.60398168274 EUS_aff_virt
3 283269.0820136214 EUS_aff_virt
3 288581.17975769885 EUS_aff_virt
3 299765.8171824542 EUS_aff_virt
3 300904.18163106864 EUS_aff_virt
3 309515.2415658138 EUS_aff_virt
3 361909.35384140635 EUS_aff_virt
3 370521.85237802047 EUS_aff_virt
3 386240.54744620784 EUS_aff_virt
3 400694.67099682166 EUS_aff_virt
3 412766.99128198455 EUS_aff_virt
3 426232.1638330575 EUS_aff_virt
3 455026.2747150191 EUS_aff_virt
3 459894.7884269236 EUS_aff_virt
3 465829.7057131366 EUS_aff_virt
3 469744.75165591546 EUS_aff_virt
3 474313.5035717067 EUS_aff_virt
3 479369.93011041696 EUS_aff_virt
3 483403.90343164833 EUS_aff_virt
3 510102.75829429686 EUS_aff_virt
3 515410.1098486936 EUS_aff_virt
3 517993.82052166376 EUS_aff_virt
3 535378.8669135781 EUS_aff_virt
3 546786.5764476176 EUS_aff_virt
3 546896.040113327 EUS_aff_virt
3 556720.3889723128 EUS_aff_virt
3 568918.7350619737 EUS_aff_virt
3 585655.8373693547 EUS_aff_virt
4 418.22757285217637 EUS_aff_virt
4 23643.27585598901 EUS_aff_virt
4 30106.359688797904 EUS_aff_virt
4 30868.630896743587 EUS_aff_virt
4 32566.10310066812 EUS_aff_virt
4 51133.36583122736 EUS_aff_virt
4 64784.075086547135 EUS_aff_virt
4 68285.96499364401 EUS_aff_virt
4 81381.26236384532 EUS_aff_virt
4 88068.36185966621 EUS_aff_virt
4 110512.07321267462 EUS_aff_virt
4 115149.21604899627 EUS_aff_virt
4 116790.34988867336 EUS_aff_virt
4 133424.03486499275 EUS_aff_virt
4 149801.25495632732 EUS_aff_virt
4 161435.9699610851 EUS_aff_virt
4 162616.77194663373 EUS_aff_virt
4 168506.3530683354 EUS_aff_virt
4 173013.4339147449 EUS_aff_virt
4 186935.3396953264 EUS_aff_virt
4 187608.95447785626 EUS_aff_virt
4 201311.01128760877 EUS_aff_virt
4 210454.34698212324 EUS_aff_virt
4 220111.50346534888 EUS_aff_virt
4 249852.69569468062 EUS_aff_virt
4 257102.82531741066 EUS_aff_virt
4 273024.4899394816 EUS_aff_virt
4 273264.7221816188 EUS_aff_virt
4 276815.81654160935 EUS_aff_virt
4 283683.16597317776 EUS_aff_virt
4 288932.6685534588 EUS_aff_virt
4 296655.9378503265 EUS_aff_virt
4 297293.8892877227 EUS_aff_virt
4 314548.4900534302 EUS_aff_virt
4 325956.85998734744 EUS_aff_virt
4 331321.9413265637 EUS_aff_virt
4 335974.11672526994 EUS_aff_virt
4 359595.93402186024 EUS_aff_virt
4 361167.86970691936 EUS_aff_virt
4 368114.5393195366 EUS_aff_virt
4 400058.6766015567 EUS_aff_virt
4 402317.1430164252 EUS_aff_virt
4 404119.1130428731 EUS_aff_virt
4 411061.28270055115 EUS_aff_virt
4 419368.8939801442 EUS_aff_virt
4 429085.84495037596 EUS_aff_virt
4 432725.4296117704 EUS_aff_virt
4 441695.24278591806 EUS_aff_virt
4 463709.2734920998 EUS_aff_virt
4 467845.16219943063 EUS_aff_virt
4 474648.3368893949 EUS_aff_virt
4 482181.70254089835 EUS_aff_virt
4 513899.30772244063 EUS_aff_virt
4 518657.70314861595 EUS_aff_virt
4 534678.1354292026 EUS_aff_virt
4 546545.7994771802 EUS_aff_virt
4 560586.4647909502 EUS_aff_virt
4 577936.946389803 EUS_aff_virt
4 581054.7133774891 EUS_aff_virt
4 581859.3215654234 EUS_aff_virt
4 591068.6792730173 EUS_aff_virt
4 596263.8106076854 EUS_aff_virt
4 597747.8161422043 EUS_aff_virt
4 599873.0223391216 EUS_aff_virt
5 5789.811965031278 EUS_aff_virt
5 9706.153287577883 EUS_aff_virt
5 20047.272531144645 EUS_aff_virt
5 21730.079418086632 EUS_aff_virt
5 23878.757070697036 EUS_aff_virt
5 32671.74814456422 EUS_aff_virt
5 38558.614239733906 EUS_aff_virt
5 39522.10989676899 EUS_aff_virt
5 39770.49966624583 EUS_aff_virt
5 52132.78311309707 EUS_aff_virt
5 60155.23872851494 EUS_aff_virt
5 61283.7165249091 EUS_aff_virt
5 61340.70901325821 EUS_aff_virt
5 68081.4610250389 EUS_aff_virt
5 72873.24747003468 EUS_aff_virt
5 84417.99800637245 EUS_aff_virt
5 108193.20105931695 EUS_aff_virt
5 118269.74677077796 EUS_aff_virt
5 125026.89570193738 EUS_aff_virt
5 131424.67233846706 EUS_aff_virt
5 143275.1063391219 EUS_aff_virt
5 152810.4434017523 EUS_aff_virt
5 160664.67948045107 EUS_aff_virt
5 162442.72548448612 EUS_aff_virt
5 164177.56056841367 EUS_aff_virt
5 181910.69331936946 EUS_aff_virt
5 186455.66352485627 EUS_aff_virt
5 197879.9281027199 EUS_aff_virt
5 202763.92316605462 EUS_aff_virt
5 203244.4190596 EUS_aff_virt
5 203519.8099098302 EUS_aff_virt
5 212500.48734838705 EUS_aff_virt
5 219011.6233821764 EUS_aff_virt
5 242064.30293568692 EUS_aff_virt
5 255849.97559220888 EUS_aff_virt
5 273218.2178717109 EUS_aff_virt
5 311764.2393520038 EUS_aff_virt
5 312077.676296335 EUS_aff_virt
5 321384.5488409692 EUS_aff_virt
5 351226.9159694691 EUS_aff_virt
5 366870.11793975934 EUS_aff_virt
5 417011.0528590565 EUS_aff_virt
5 421964.8075646026 EUS_aff_virt
5 424514.05739745364 EUS_aff_virt
5 434822.8636030528 EUS_aff_virt
5 445026.3202112529 EUS_aff_virt
5 450002.83059851226 EUS_aff_virt
5 454194.36447492434 EUS_aff_virt
5 465531.2807442821 EUS_aff_virt
5 482262.52275534184 EUS_aff_virt
5 499183.81321534957 EUS_aff_virt
5 533759.5121679424 EUS_aff_virt
5 537994.1499062054 EUS_aff_virt
5 543949.4463602549 EUS_aff_virt
5 545178.1428000553 EUS_aff_virt
5 545951.9780958939 EUS_aff_virt
5 559871.1595147208 EUS_aff_virt
5 573121.5735954152 EUS_aff_virt
5 573717.9108988546 EUS_aff_virt
5 574725.0930081892 EUS_aff_virt
6 16731.27614398322 EUS_aff_virt
6 48154.16251463651 EUS_aff_virt
6 53248.05079212355 EUS_aff_virt
6 78208.11837052825 EUS_aff_virt
6 93158.80328462472 EUS_aff_virt
6 101574.02714470097 EUS_aff_virt
6 102981.7649301802 EUS_aff_virt
6 107949.3628390346 EUS_aff_virt
6 123388.28532546604 EUS_aff_virt
6 132592.04860757713 EUS_aff_virt
6 150124.43723450258 EUS_aff_virt
6 165822.36060232905 EUS_aff_virt
6 198310.84236800196 EUS_aff_virt
6 200043.40443098126 EUS_aff_virt
6 200250.39863954583 EUS_aff_virt
6 202945.1191348997 EUS_aff_virt
6 216757.73767418286 EUS_aff_virt
6 216769.42205168545 EUS_aff_virt
6 231240.7191395953 EUS_aff_virt
6 237969.85201746208 EUS_aff_virt
6 261621.93325457626 EUS_aff_virt
6 266787.5675802056 EUS_aff_virt
6 293250.4471232019 EUS_aff_virt
6 321887.2777015612 EUS_aff_virt
6 360163.1564973388 EUS_aff_virt
6 372992.61298703024 EUS_aff_virt
6 376498.1114037283 EUS_aff_virt
6 394480.26326141105 EUS_aff_virt
6 394969.9879940682 EUS_aff_virt
6 399875.7375556008 EUS_aff_virt
6 401856.30805864464 EUS_aff_virt
6 405475.8461091098 EUS_aff_virt
6 412479.6494638185 EUS_aff_virt
6 414585.21138666506 EUS_aff_virt
6 417952.9844354107 EUS_aff_virt
6 425088.72059917223 EUS_aff_virt
6 430863.9289715405 EUS_aff_virt
6 450944.9764687561 EUS_aff_virt
6 482814.3403949456 EUS_aff_virt
6 494936.02832898777 EUS_aff_virt
6 497065.24062020937 EUS_aff_virt
6 497180.30137031 EUS_aff_virt
6 511669.74181414157 EUS_aff_virt
6 532768.5999999233 EUS_aff_virt
6 557216.3519423847 EUS_aff_virt
6 563901.9181741518 EUS_aff_virt
6 591761.3364671873 EUS_aff_virt
6 596277.2349666262 EUS_aff_virt
7 8497.001138472377 EUS_aff_virt
7 29613.55465208713 EUS_aff_virt
7 55774.975343598526 EUS_aff_virt
7 56227.37572372001 EUS_aff_virt
7 68082.0842005113 EUS_aff_virt
7 68665.31718601217 EUS_aff_virt
7 81714.98896701945 EUS_aff_virt
7 83666.92126525029 EUS_aff_virt
7 101466.64741864131 EUS_aff_virt
7 104336.06118850065 EUS_aff_virt
7 107409.18966580377 EUS_aff_virt
7 123947.49131089104 EUS_aff_virt
7 124549.23742979667 EUS_aff_virt
7 126512.67321460483 EUS_aff_virt
7 135383.09378554937 EUS_aff_virt
7 135879.28732476698 EUS_aff_virt
7 139536.34590715106 EUS_aff_virt
7 143441.4736422749 EUS_aff_virt
7 166723.01717357547 EUS_aff_virt
7 172811.72841352026 EUS_aff_virt
7 182964.08963563558 EUS_aff_virt
7 202230.6692456747 EUS_aff_virt
7 218978.56330977278 EUS_aff_virt
7 249353.072378085 EUS_aff_virt
7 254591.86324325818 EUS_aff_virt
7 277029.97655033757 EUS_aff_virt
7 287737.7326120543 EUS_aff_virt
7 296115.57974810974 EUS_aff_virt
7 301677.1227850654 EUS_aff_virt
7 306610.4196965737 EUS_aff_virt
7 308897.49568020436 EUS_aff_virt
7 322235.354560978 EUS_aff_virt
7 342527.85773408966 EUS_aff_virt
7 346766.1924772995 EUS_aff_virt
7 355594.76765126945 EUS_aff_virt
7 357698.6735578379 EUS_aff_virt
7 362093.41310546146 EUS_aff_virt
7 374614.77997256524 EUS_aff_virt
7 386021.7951077892 EUS_aff_virt
7 393350.7039693365 EUS_aff_virt
7 393547.36520261504 EUS_aff_virt
7 429580.98698583123 EUS_aff_virt
7 465187.862065946 EUS_aff_virt
7 465490.6110450877 EUS_aff_virt
7 467470.68099174206 EUS_aff_virt
7 474711.16551418917 EUS_aff_virt
7 487502.0812344898 EUS_aff_virt
7 488110.25213314523 EUS_aff_virt
7 498416.3806489615 EUS_aff_virt
7 500312.63178905216 EUS_aff_virt
7 515159.5922615096 EUS_aff_virt
7 518568.84287208796 EUS_aff_virt
7 520167.29742115614 EUS_aff_virt
7 521709.6716379548 EUS_aff_virt
7 551206.4990632645 EUS_aff_virt
7 566578.5639965016 EUS_aff_virt
7 579220.8254224684 EUS_aff_virt
7 584991.6938590005 EUS_aff_virt
7 594015.4934026785 EUS_aff_virt
7 596940.5122662327 EUS_aff_virt
8 17334.39700498679 EUS_aff_virt
8 28251.59857157831 EUS_aff_virt
8 29341.954183020505 EUS_aff_virt
8 32633.08171496455 EUS_aff_virt
8 32727.268735949212 EUS_aff_virt
8 35120.91866141335 EUS_aff_virt
8 58037.86946249814 EUS_aff_virt
8 68310.26612829257 EUS_aff_virt
8 82819.53313574716 EUS_aff_virt
8 85471.45000124961 EUS_aff_virt
8 86986.06507240554 EUS_aff_virt
8 91853.19669006242 EUS_aff_virt
8 92885.67863098322 EUS_aff_virt
8 106932.03117567714 EUS_aff_virt
8 114480.64843820881 EUS_aff_virt
8 117213.51198735813 EUS_aff_virt
8 129613.72192935355 EUS_aff_virt
8 136217.35620375953 EUS_aff_virt
8 140330.22862337492 EUS_aff_virt
8 170833.29840310314 EUS_aff_virt
8 174363.16803334755 EUS_aff_virt
8 175763.4619933307 EUS_aff_virt
8 177510.7054553759 EUS_aff_virt
8 178261.41899052402 EUS_aff_virt
8 193332.20606083842 EUS_aff_virt
8 197415.977212458 EUS_aff_virt
8 209767.81602882262 EUS_aff_virt
8 245314.8299720367 EUS_aff_virt
8 247011.54894799195 EUS_aff_virt
8 256691.45512421968 EUS_aff_virt
8 257125.37836507274 EUS_aff_virt
8 266750.99817584275 EUS_aff_virt
8 270579.8593786365 EUS_aff_virt
8 273166.43221119046 EUS_aff_virt
8 274126.9787858201 EUS_aff_virt
8 274973.27920486114 EUS_aff_virt
8 276843.30532065034 EUS_aff_virt
8 299240.7345768813 EUS_aff_virt
8 302424.130394361 EUS_aff_virt
8 306547.9517679231 EUS_aff_virt
8 308219.7087454003 EUS_aff_virt
8 316761.84158877336 EUS_aff_virt
8 318214.4326022129 EUS_aff_virt
8 321431.0645738095 EUS_aff_virt
8 328805.9966338021 EUS_aff_virt
8 333322.8918823579 EUS_aff_virt
8 341254.7639862906 EUS_aff_virt
8 344911.1703539669 EUS_aff_virt
8 347434.79767251475 EUS_aff_virt
8 356492.6847323232 EUS_aff_virt
8 366573.2443908971 EUS_aff_virt
8 369993.24148976564 EUS_aff_virt
8 386276.00690300396 EUS_aff_virt
8 409702.6503364436 EUS_aff_virt
8 419684.16739046335 EUS_aff_virt
8 460866.09683089214 EUS_aff_virt
8 463251.02790552314 EUS_aff_virt
8 464403.2330371275 EUS_aff_virt
8 469754.0007160079 EUS_aff_virt
8 469848.5125753876 EUS_aff_virt
8 485700.66170254635 EUS_aff_virt
8 499235.4392414404 EUS_aff_virt
8 511915.9085259443 EUS_aff_virt
8 519552.4403745363 EUS_aff_virt
8 530717.3164216148 EUS_aff_virt
8 536718.8760683407 EUS_aff_virt
8 563624.8894022326 EUS_aff_virt
8 571876.7256363209 EUS_aff_virt
8 584597.8305742991 EUS_aff_virt
8 597419.555100845 EUS_aff_virt
9 14535.59017594679 EUS_aff_virt
9 46946.60689812514 EUS_aff_virt
9 47991.393662078684 EUS_aff_virt
9 124476.98523930299 EUS_aff_virt
9 131917.4379674263 EUS_aff_virt
9 137205.92352394434 EUS_aff_virt
9 148834.857023689 EUS_aff_virt
9 153293.2798095087 EUS_aff_virt
9 160564.72847100114 EUS_aff_virt
9 166721.44927100587 EUS_aff_virt
9 171296.28889130513 EUS_aff_virt
9 171434.22356393404 EUS_aff_virt
9 174468.62729102612 EUS_aff_virt
9 176176.45233461645 EUS_aff_virt
9 184811.0403478968 EUS_aff_virt
9 185946.95230694406 EUS_aff_virt
9 214758.60076266687 EUS_aff_virt
9 216035.314318137 EUS_aff_virt
9 230968.70834581804 EUS_aff_virt
9 240224.87118945102 EUS_aff_virt
9 245766.10909889513 EUS_aff_virt
9 263866.76335229847 EUS_aff_virt
9 267172.7445866927 EUS_aff_virt
9 269722.4971355189 EUS_aff_virt
9 278714.06864075287 EUS_aff_virt
9 279720.62772017135 EUS_aff_virt
9 288122.55592851806 EUS_aff_virt
9 295013.65935804107 EUS_aff_virt
9 309459.0300360815 EUS_aff_virt
9 313163.2365186669 EUS_aff_virt
9 334193.4326520366 EUS_aff_virt
9 345901.9442562535 EUS_aff_virt
9 357251.6405723693 EUS_aff_virt
9 357860.31383671425 EUS_aff_virt
9 376891.808396468 EUS_aff_virt
9 385621.3563020376 EUS_aff_virt
9 398121.9207986325 EUS_aff_virt
9 439864.4776069707 EUS_aff_virt
9 450645.0878644294 EUS_aff_virt
9 456303.9898058553 EUS_aff_virt
9 496154.6410783543 EUS_aff_virt
9 519138.3447308951 EUS_aff_virt
9 520062.5869948766 EUS_aff_virt
9 521000.5753860014 EUS_aff_virt
9 535385.9107375441 EUS_aff_virt
9 551080.5990397087 EUS_aff_virt
9 560201.5378072145 EUS_aff_virt
9 582943.8921359872 EUS_aff_virt
9 586860.5880209878 EUS_aff_virt
10 820.0822114691479 EUS_aff_virt
10 19479.734391529153 EUS_aff_virt
10 36034.62975572563 EUS_aff_virt
10 51164.45367351013 EUS_aff_virt
10 56103.82732156087 EUS_aff_virt
10 57764.614715480544 EUS_aff_virt
10 65918.92679487877 EUS_aff_virt
10 68810.4374532351 EUS_aff_virt
10 78783.41457913857 EUS_aff_virt
10 93832.93438258689 EUS_aff_virt
10 108265.14278757107 EUS_aff_virt
10 112741.86608484556 EUS_aff_virt
10 118343.7261371983 EUS_aff_virt
10 122337.70116951563 EUS_aff_virt
10 126161.67283107972 EUS_aff_virt
10 141130.87193865678 EUS_aff_virt
10 161784.78915713794 EUS_aff_virt
10 163047.88514397424 EUS_aff_virt
10 175131.56727811744 EUS_aff_virt
10 182640.2005342968 EUS_aff_virt
10 183297.06513327063 EUS_aff_virt
10 186649.0832361661 EUS_aff_virt
10 212971.94838931115 EUS_aff_virt
10 213637.6314597077 EUS_aff_virt
10 215736.49177206727 EUS_aff_virt
10 223636.09836167586 EUS_aff_virt
10 232599.18927433793 EUS_aff_virt
10 253712.12497332273 EUS_aff_virt
10 255822.4594843934 EUS_aff_virt
10 262318.60624987504 EUS_aff_virt
10 270391.66505765717 EUS_aff_virt
10 277690.1649324037 EUS_aff_virt
10 292858.58321664797 EUS_aff_virt
10 297786.6123964521 EUS_aff_virt
10 298788.19380263245 EUS_aff_virt
10 309279.80754247395 EUS_aff_virt
10 340266.5116224128 EUS_aff_virt
10 353278.2640916338 EUS_aff_virt
10 359892.7084095875 EUS_aff_virt
10 399389.15279346786 EUS_aff_virt
10 408454.4618152287 EUS_aff_virt
10 412071.4383767085 EUS_aff_virt
10 415110.2703867858 EUS_aff_virt
10 419354.94027937896 EUS_aff_virt
10 434362.1706334432 EUS_aff_virt
10 438485.8694214851 EUS_aff_virt
10 456177.0354064817 EUS_aff_virt
10 460022.2100151147 EUS_aff_virt
10 470245.4716134971 EUS_aff_virt
10 473574.68966467713 EUS_aff_virt
10 476569.5883583816 EUS_aff_virt
10 485326.8000844167 EUS_aff_virt
10 488540.9791757763 EUS_aff_virt
10 504637.0750511481 EUS_aff_virt
10 536178.6894573052 EUS_aff_virt
10 544579.3919318595 EUS_aff_virt
10 550727.6969802527 EUS_aff_virt
10 560125.7090332332 EUS_aff_virt
10 568360.5226015676 EUS_aff_virt
10 569185.7116269127 EUS_aff_virt
10 580520.9214959665 EUS_aff_virt
10 596169.8157637476 EUS_aff_virt
11 14916.002608850265 EUS_aff_virt
11 20233.601285614328 EUS_aff_virt
11 46559.70591621646 EUS_aff_virt
11 47808.14717088613 EUS_aff_virt
11 50462.59979845588 EUS_aff_virt
11 71774.77538310394 EUS_aff_virt
11 91020.02437127131 EUS_aff_virt
11 100250.61916300336 EUS_aff_virt
11 101609.92952597393 EUS_aff_virt
11 112104.37773675914 EUS_aff_virt
11 126433.93573885853 EUS_aff_virt
11 127235.6818520455 EUS_aff_virt
11 158681.461330621 EUS_aff_virt
11 163742.2092810902 EUS_aff_virt
11 173709.23715514853 EUS_aff_virt
11 182001.29088363438 EUS_aff_virt
11 191234.56590766652 EUS_aff_virt
11 203310.34932534728 EUS_aff_virt
11 205767.85653093565 EUS_aff_virt
11 219678.96085034515 EUS_aff_virt
11 223493.87977757197 EUS_aff_virt
11 224678.5219131757 EUS_aff_virt
11 235928.3547108897 EUS_aff_virt
11 253247.21543345987 EUS_aff_virt
11 266614.50631202705 EUS_aff_virt
11 270569.8990671063 EUS_aff_virt
11 301382.9193628632 EUS_aff_virt
11 316198.6321084593 EUS_aff_virt
11 320136.8845595338 EUS_aff_virt
11 329115.10628086503 EUS_aff_virt
11 336100.8650140433 EUS_aff_virt
11 341502.50803990767 EUS_aff_virt
11 347261.16892353666 EUS_aff_virt
11 353814.93673746486 EUS_aff_virt
11 396369.2547377724 EUS_aff_virt
11 409929.24324893416 EUS_aff_virt
11 411000.86480726633 EUS_aff_virt
11 415524.0896185913 EUS_aff_virt
11 425669.8555209026 EUS_aff_virt
11 456558.2900978025 EUS_aff_virt
11 464870.090539421 EUS_aff_virt
11 469322.9343265154 EUS_aff_virt
11 485248.2976987895 EUS_aff_virt
11 495961.40326677455 EUS_aff_virt
11 499445.58105224604 EUS_aff_virt
11 510642.9361160064 EUS_aff_virt
11 516696.6297989149 EUS_aff_virt
11 522833.75847355893 EUS_aff_virt
11 544063.6354848762 EUS_aff_virt
11 582960.7038978384 EUS_aff_virt
